idStar Pred CC EA EC LPV MIRA NOVA RCorB RRab typeIICep Sum per flag
1-57226 EC 0 0 1 0 0 0 0 0 0 1 22.8349289318579 NonS
1-57461 RRab 0 0 0 0 0 0 0 1 0 1 0.0238978705234126 NonS
1-57532 EC 0 0 1 0 0 0 0 0 0 1 1.81329998904874 NonS
1-57576 CC 1 0 0 0 0 0 0 0 0 1 2.04102371536429 NonS
1-58190 RRab 0 0 0 0 0 0 0 1 0 1 0.0303711657109917 NonS
1-58394 EC 0 0 1 0 0 0 0 0 0 1 3.80482176860233 NonS
1-58421 EC 0 0 1 0 0 0 0 0 0 1 98.190194406989 NonS
1-58477 RRab 0 0 0 0 0 0 0 1 0 1 0.106576435567101 OverS
1-58481 CC 1 0 0 0 0 0 0 0 0 1 1.93478215580274 NonS
1-58517 EC 0 0 1 0 0 0 0 0 0 1 2.59808729267874 Sig
1-59114 EC 0 0 1 0 0 0 0 0 0 1 12.8353195303254 NonS
1-59259 RRab 0 0 0 0 0 0 0 1 0 1 0.137751937816731 NonS
1-59359 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 NonS
1-59879 RRab 0 0 0 0 0 0 0 1 0 1 0.99786782933932 NonS
1-59916 LPV 0 0 0 1 0 0 0 0 0 1 239.998313661199 NonS
1-60199 EC 0 0 1 0 0 0 0 0 0 1 4.46319065486314 Sig
1-60591 CC 1 0 0 0 0 0 0 0 0 1 1.00863065646625 NonS
1-60808 EC 0 0 1 0 0 0 0 0 0 1 1.0678650832734 NonS
1-61193 CC 1 0 0 0 0 0 0 0 0 1 2.21898744422574 NonS
1-61312 CC 1 0 0 0 0 0 0 0 0 1 10.7311687876491 Sig
1-61435 EC 0 0 1 0 0 0 0 0 0 1 1.32599857403091 NonS
1-61669 EC 0 0 1 0 0 0 0 0 0 1 3.76207641406088 NonS
1-61752 EC 0 0 1 0 0 0 0 0 0 1 1.35621815479267 NonS
1-62150 RRab 0 0 0 0 0 0 0 1 0 1 0.0384916185762124 NonS
1-62223 RRab 0 0 0 0 0 0 0 1 0 1 0.0249284712604474 OverS
1-62543 RRab 0 0 0 0 0 0 0 1 0 1 0.0837862027490928 NonS
1-62550 CC 1 0 0 0 0 0 0 0 0 1 3.10728463313256 NonS
1-62869 EC 0 0 1 0 0 0 0 0 0 1 1.49908693751128 NonS
1-62873 CC 1 0 0 0 0 0 0 0 0 1 1.13975849572825 NonS
1-63023 EC 0 0 1 0 0 0 0 0 0 1 1.85326883136061 NonS
1-63130 CC 1 0 0 0 0 0 0 0 0 1 7.98294263471456 NonS
1-63269 EC 0 0 1 0 0 0 0 0 0 1 7.82391987306686 NonS
1-63550 CC 1 0 0 0 0 0 0 0 0 1 1.09100216007766 NonS
1-63907 RRab 0 0 0 0 0 0 0 1 0 1 0.332453680064293 NonS
1-64161 CC 1 0 0 0 0 0 0 0 0 1 1.77880786969183 NonS
1-64312 RRab 0 0 0 0 0 0 0 1 0 1 1.0015579078193 NonS
1-64320 RRab 0 0 0 0 0 0 0 1 0 1 0.0320171496044701 NonS
1-64419 RRab 0 0 0 0 0 0 0 1 0 1 0.0314316071160286 OverS
1-64564 EC 0 0 1 0 0 0 0 0 0 1 1.00091941291528 NonS
1-65296 RRab 0 0 0 0 0 0 0 1 0 1 0.0299876905055932 NonS
1-65321 CC 1 0 0 0 0 0 0 0 0 1 5.3337709173097 NonS
1-65751 EC 0 0 1 0 0 0 0 0 0 1 7.61164297728597 NonS
1-66001 RRab 0 0 0 0 0 0 0 1 0 1 0.981411238450665 NonS
1-66215 EC 0 0 1 0 0 0 0 0 0 1 2.74274286053042 NonS
1-66302 RRab 0 0 0 0 0 0 0 1 0 1 0.0993833277752261 NonS
1-66340 RRab 0 0 0 0 0 0 0 1 0 1 0.0210887720817651 NonS
1-66587 RRab 0 0 0 0 0 0 0 1 0 1 0.0335779069528902 NonS
1-66964 EC 0 0 1 0 0 0 0 0 0 1 2.20900324875116 NonS
1-67107 CC 1 0 0 0 0 0 0 0 0 1 1.2244714270555 NonS
1-67148 RRab 0 0 0 0 0 0 0 1 0 1 0.332172511525673 NonS
1-67149 RRab 0 0 0 0 0 0 0 1 0 1 0.14148367891793 OverS
1-67154 CC 1 0 0 0 0 0 0 0 0 1 1.1837274792886 NonS
1-67228 CC 1 0 0 0 0 0 0 0 0 1 3.94247743180614 NonS
1-67299 EC 0 0 1 0 0 0 0 0 0 1 6.21292318313904 NonS
1-67391 RRab 0 0 0 0 0 0 0 1 0 1 0.115564478240184 OverS
1-67400 CC 1 0 0 0 0 0 0 0 0 1 3.76467942997959 NonS
1-67494 RRab 0 0 0 0 0 0 0 1 0 1 0.199562709312886 NonS
1-68832 RRab 0 0 0 0 0 0 0 1 0 1 1.48951629890581 NonS
1-69125 RRab 0 0 0 0 0 0 0 1 0 1 0.0375502674698799 NonS
1-69366 CC 1 0 0 0 0 0 0 0 0 1 2.01415783398952 NonS
1-69491 CC 1 0 0 0 0 0 0 0 0 1 1.4439734471616 NonS
1-69549 CC 1 0 0 0 0 0 0 0 0 1 1.13975849572825 NonS
1-69581 EC 0 0 1 0 0 0 0 0 0 1 1.50483056562435 Sig
1-69723 CC 1 0 0 0 0 0 0 0 0 1 1.23630811931075 NonS
1-70290 RRab 0 0 0 0 0 0 0 1 0 1 0.0210602366632683 NonS
1-70434 CC 1 0 0 0 0 0 0 0 0 1 5.05883427208755 NonS
1-70538 EC 0 0 1 0 0 0 0 0 0 1 1.50101115214227 NonS
1-71315 RRab 0 0 0 0 0 0 0 1 0 1 0.920415392756276 NonS
1-71360 CC 1 0 0 0 0 0 0 0 0 1 1.35155119624211 NonS
1-71368 CC 1 0 0 0 0 0 0 0 0 1 5.74846260266345 NonS
1-71372 EC 0 0 1 0 0 0 0 0 0 1 1.35401023222115 NonS
1-71499 EC 0 0 1 0 0 0 0 0 0 1 56.1086825182794 NonS
1-71518 CC 1 0 0 0 0 0 0 0 0 1 1.95793009784624 NonS
1-71608 EC 0 0 1 0 0 0 0 0 0 1 1.0352155446177 NonS
1-72187 CC 1 0 0 0 0 0 0 0 0 1 1.28437141147141 NonS
1-72301 RRab 0 0 0 0 0 0 0 1 0 1 3.80195348374177 NonS
1-72355 RRab 0 0 0 0 0 0 0 1 0 1 0.224229283881047 NonS
1-72375 RRab 0 0 0 0 0 0 0 1 0 1 0.249316518541695 NonS
1-72512 EC 0 0 1 0 0 0 0 0 0 1 3.76467942997959 NonS
1-72527 CC 1 0 0 0 0 0 0 0 0 1 1.03140960511543 NonS
1-72601 RRab 0 0 0 0 0 0 0 1 0 1 0.0400516526581066 NonS
1-72689 RRab 0 0 0 0 0 0 0 1 0 1 0.0464398961415986 NonS
1-72736 RRab 0 0 0 0 0 0 0 1 0 1 0.0684133038892103 NonS
1-72946 EC 0 0 1 0 0 0 0 0 0 1 1.8841869571046 NonS
1-73332 RRab 0 0 0 0 0 0 0 1 0 1 0.0313012359068389 NonS
1-73336 CC 1 0 0 0 0 0 0 0 0 1 1.00103571912909 NonS
1-73390 EC 0 0 1 0 0 0 0 0 0 1 1.13843703660277 NonS
1-73749 EC 0 0 1 0 0 0 0 0 0 1 2.82968859962504 NonS
1-73888 RRab 0 0 0 0 0 0 0 1 0 1 0.338502558055288 NonS
1-73947 CC 1 0 0 0 0 0 0 0 0 1 1.18298614250745 NonS
1-74136 CC 1 0 0 0 0 0 0 0 0 1 1.07562269427988 NonS
1-74348 CC 1 0 0 0 0 0 0 0 0 1 1.64241788647527 NonS
1-74769 RRab 0 0 0 0 0 0 0 1 0 1 0.0504548555608597 NonS
1-75261 RRab 0 0 0 0 0 0 0 1 0 1 0.164790122357958 NonS
1-75564 EC 0 0 1 0 0 0 0 0 0 1 1.00091941291528 NonS
1-75595 RRab 0 0 0 0 0 0 0 1 0 1 0.07574358345122 NonS
1-76269 RRab 0 0 0 0 0 0 0 1 0 1 0.146914332919861 Sig
1-76274 EC 0 0 1 0 0 0 0 0 0 1 1.81329998904874 NonS
1-76277 RRab 0 0 0 0 0 0 0 1 0 1 0.0625202069522604 NonS
1-76343 CC 1 0 0 0 0 0 0 0 0 1 3.2352617597031 NonS
1-76379 RRab 0 0 0 0 0 0 0 1 0 1 0.0490505712206421 NonS
1-76707 CC 1 0 0 0 0 0 0 0 0 1 3.58358373748135 NonS
1-76745 EC 0 0 1 0 0 0 0 0 0 1 1.21748536152497 NonS
1-77028 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 Sig
1-77921 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 Sig
1-78275 RRab 0 0 0 0 0 0 0 1 0 1 0.0293907821084422 NonS
1-78651 EC 0 0 1 0 0 0 0 0 0 1 1.08373251970231 NonS
1-78784 CC 1 0 0 0 0 0 0 0 0 1 4.23113989634173 NonS
1-78832 CC 1 0 0 0 0 0 0 0 0 1 8.04837659073681 NonS
1-78969 CC 1 0 0 0 0 0 0 0 0 1 1.48773021828771 NonS
1-78981 RRab 0 0 0 0 0 0 0 1 0 1 0.0486559770109705 NonS
1-79754 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 NonS
1-79756 EC 0 0 1 0 0 0 0 0 0 1 1.03195159650015 NonS
1-79759 EC 0 0 1 0 0 0 0 0 0 1 1.38784727077016 NonS
1-79764 CC 1 0 0 0 0 0 0 0 0 1 1.53106684677845 NonS
1-79780 EC 0 0 1 0 0 0 0 0 0 1 1.33774106821511 NonS
1-79804 RRab 0 0 0 0 0 0 0 1 0 1 0.0429744597706585 NonS
1-79805 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-80409 RRab 0 0 0 0 0 0 0 1 0 1 0.207130459670898 NonS
1-80761 EC 0 0 1 0 0 0 0 0 0 1 1.18802413075607 NonS
1-80810 EC 0 0 1 0 0 0 0 0 0 1 1.09709714421217 NonS
1-80942 RRab 0 0 0 0 0 0 0 1 0 1 0.0573440369135017 NonS
1-81136 RRab 0 0 0 0 0 0 0 1 0 1 0.33240763664986 NonS
1-81737 EC 0 0 1 0 0 0 0 0 0 1 1.88284169524428 Sig
1-81785 RRab 0 0 0 0 0 0 0 1 0 1 0.0238161156147572 OverS
1-81811 CC 1 0 0 0 0 0 0 0 0 1 38.5059585909761 Sig
1-82079 RRab 0 0 0 0 0 0 0 1 0 1 0.764021690923037 OverS
1-82271 RRab 0 0 0 0 0 0 0 1 0 1 0.0240959138224871 NonS
1-82355 EC 0 0 1 0 0 0 0 0 0 1 2.54378741987018 Sig
1-82994 RRab 0 0 0 0 0 0 0 1 0 1 0.126591464540748 OverS
1-83091 RRab 0 0 0 0 0 0 0 1 0 1 0.0417969894916752 NonS
1-83424 RRab 0 0 0 0 0 0 0 1 0 1 0.0320130982418889 OverS
1-83500 EC 0 0 1 0 0 0 0 0 0 1 1.54144732193075 NonS
1-83540 EC 0 0 1 0 0 0 0 0 0 1 6.33485125206381 NonS
1-83549 EC 0 0 1 0 0 0 0 0 0 1 1.38784727077016 NonS
1-84137 RRab 0 0 0 0 0 0 0 1 0 1 0.0291720327775859 NonS
1-84306 RRab 0 0 0 0 0 0 0 1 0 1 0.997395589241347 NonS
1-84630 EC 0 0 1 0 0 0 0 0 0 1 6.04247350196856 NonS
1-84648 CC 1 0 0 0 0 0 0 0 0 1 13.3592101233999 NonS
1-84984 RRab 0 0 0 0 0 0 0 1 0 1 0.0656903513242962 NonS
1-85375 RRab 0 0 0 0 0 0 0 1 0 1 0.0997259744129484 Sig
1-85699 RRab 0 0 0 0 0 0 0 1 0 1 0.17184162796828 NonS
1-85708 EC 0 0 1 0 0 0 0 0 0 1 6.19496494681319 NonS
1-85766 RRab 0 0 0 0 0 0 0 1 0 1 0.0274570124456875 OverS
1-85794 RRab 0 0 0 0 0 0 0 1 0 1 0.0290035872356671 NonS
1-88046 EC 0 0 1 0 0 0 0 0 0 1 5.93294226024103 NonS
1-88097 CC 1 0 0 0 0 0 0 0 0 1 1.66088798381453 NonS
1-88511 CC 1 0 0 0 0 0 0 0 0 1 2.21898744422574 NonS
1-88824 EC 0 0 1 0 0 0 0 0 0 1 191.998650928959 NonS
1-88905 CC 1 0 0 0 0 0 0 0 0 1 1.04403834110364 NonS
1-88981 EC 0 0 1 0 0 0 0 0 0 1 1.02816957494229 NonS
1-89269 EC 0 0 1 0 0 0 0 0 0 1 2.64070600218702 NonS
1-89422 EC 0 0 1 0 0 0 0 0 0 1 1.4482329558553 NonS
1-89546 EC 0 0 1 0 0 0 0 0 0 1 1.00093202323813 Sig
1-89639 EC 0 0 1 0 0 0 0 0 0 1 53.6902627347218 NonS
1-89859 EC 0 0 1 0 0 0 0 0 0 1 6.31448195543338 NonS
1-89889 EC 0 0 1 0 0 0 0 0 0 1 1.95793009784624 NonS
1-90247 EC 0 0 1 0 0 0 0 0 0 1 1.10264114999426 NonS
1-90461 RRab 0 0 0 0 0 0 0 1 0 1 0.0214181420667491 NonS
1-90465 EC 0 0 1 0 0 0 0 0 0 1 5.04833904406113 NonS
1-90540 CC 1 0 0 0 0 0 0 0 0 1 89.2638130972628 NonS
1-90749 EC 0 0 1 0 0 0 0 0 0 1 1.60049216637309 NonS
1-90874 EC 0 0 1 0 0 0 0 0 0 1 1.1837274792886 NonS
1-90920 EC 0 0 1 0 0 0 0 0 0 1 1.00091941291528 Sig
1-91370 EC 0 0 1 0 0 0 0 0 0 1 1.94821814299581 NonS
1-91652 CC 1 0 0 0 0 0 0 0 0 1 2.55998201238612 NonS
1-91683 EC 0 0 1 0 0 0 0 0 0 1 4.00776303701996 NonS
1-91694 EC 0 0 1 0 0 0 0 0 0 1 6.50777377488123 NonS
1-91809 EC 0 0 1 0 0 0 0 0 0 1 6.96384357496376 NonS
1-91993 EC 0 0 1 0 0 0 0 0 0 1 1.77163103432629 NonS
1-92037 EC 0 0 1 0 0 0 0 0 0 1 1.08377698020959 NonS
1-92144 EC 0 0 1 0 0 0 0 0 0 1 6.58994593335497 NonS
1-92237 CC 1 0 0 0 0 0 0 0 0 1 11.4842332639753 NonS
1-92284 RRab 0 0 0 0 0 0 0 1 0 1 0.0234182056349994 NonS
1-92322 RRab 0 0 0 0 0 0 0 1 0 1 0.0229368110460392 NonS
1-92334 CC 1 0 0 0 0 0 0 0 0 1 1.28513153232235 NonS
1-92335 CC 1 0 0 0 0 0 0 0 0 1 3.80582148864299 NonS
1-92396 CC 1 0 0 0 0 0 0 0 0 1 1.07664686849769 NonS
1-92526 RRab 0 0 0 0 0 0 0 1 0 1 0.298631978123446 NonS
1-92608 CC 1 0 0 0 0 0 0 0 0 1 1.00091941291528 NonS
1-92714 EC 0 0 1 0 0 0 0 0 0 1 1.02865857288451 NonS
1-92800 EC 0 0 1 0 0 0 0 0 0 1 1.00091941291528 NonS
1-92918 EC 0 0 1 0 0 0 0 0 0 1 1.28521196867787 NonS
1-93050 RRab 0 0 0 0 0 0 0 1 0 1 0.493950735603188 NonS
1-93073 EC 0 0 1 0 0 0 0 0 0 1 1.92576380069167 NonS
1-93242 CC 1 0 0 0 0 0 0 0 0 1 1.28183200694071 NonS
1-93312 RRab 0 0 0 0 0 0 0 1 0 1 0.0239240286061982 NonS
1-93458 CC 1 0 0 0 0 0 0 0 0 1 6.96384357496376 NonS
1-93544 CC 1 0 0 0 0 0 0 0 0 1 2.94718873509004 NonS
1-94106 RRab 0 0 0 0 0 0 0 1 0 1 0.0418560869632077 NonS
1-94362 EC 0 0 1 0 0 0 0 0 0 1 3.975311514453 NonS
1-94447 RRab 0 0 0 0 0 0 0 1 0 1 0.49868052009644 Sig
1-94453 EC 0 0 1 0 0 0 0 0 0 1 1.04917295589595 NonS
1-94948 EC 0 0 1 0 0 0 0 0 0 1 1.78527626194526 NonS
1-95070 EC 0 0 1 0 0 0 0 0 0 1 1.01331469976253 NonS
1-95294 RRab 0 0 0 0 0 0 0 1 0 1 0.33240763664986 Sig
1-95298 CC 1 0 0 0 0 0 0 0 0 1 1.37137143026521 NonS
1-96112 CC 1 0 0 0 0 0 0 0 0 1 1.36091745539832 NonS
1-96252 CC 1 0 0 0 0 0 0 0 0 1 2.04350040389155 NonS
1-96452 CC 1 0 0 0 0 0 0 0 0 1 1.00470251663506 Sig
1-96465 RRab 0 0 0 0 0 0 0 1 0 1 0.993267723377958 NonS
1-96724 CC 1 0 0 0 0 0 0 0 0 1 1.00095777237182 NonS
1-97160 EC 0 0 1 0 0 0 0 0 0 1 6.31448195543338 NonS
1-97819 EC 0 0 1 0 0 0 0 0 0 1 1.40572934011437 NonS
1-98015 RRab 0 0 0 0 0 0 0 1 0 1 0.0322510346622421 OverS
1-98163 CC 1 0 0 0 0 0 0 0 0 1 1.3580939752004 NonS
1-98356 EC 0 0 1 0 0 0 0 0 0 1 1.15661837909012 NonS
1-98447 EC 0 0 1 0 0 0 0 0 0 1 3.10677428687636 NonS
1-98817 EC 0 0 1 0 0 0 0 0 0 1 1.6684824877993 NonS
1-98835 EC 0 0 1 0 0 0 0 0 0 1 1.40976589241908 NonS
1-99137 EC 0 0 1 0 0 0 0 0 0 1 5.30329630825957 NonS
1-99143 CC 1 0 0 0 0 0 0 0 0 1 1.00303552592111 NonS
1-99192 RRab 0 0 0 0 0 0 0 1 0 1 0.0478731354218517 NonS
1-99329 CC 1 0 0 0 0 0 0 0 0 1 6.42142677225909 NonS
1-99374 RRab 0 0 0 0 0 0 0 1 0 1 0.030122909426818 OverS
1-99381 CC 1 0 0 0 0 0 0 0 0 1 26.1840518418637 NonS
1-99384 EC 0 0 1 0 0 0 0 0 0 1 1.59918883399005 NonS
1-99413 CC 1 0 0 0 0 0 0 0 0 1 2.00835408921506 NonS
1-99453 EC 0 0 1 0 0 0 0 0 0 1 9.21973656403653 NonS
1-99467 RRab 0 0 0 0 0 0 0 1 0 1 0.191749227286253 NonS
1-99579 EC 0 0 1 0 0 0 0 0 0 1 3.12707625499965 NonS
1-100302 EC 0 0 1 0 0 0 0 0 0 1 3.54477236126314 NonS
1-100341 CC 1 0 0 0 0 0 0 0 0 1 1.50587177199184 NonS
1-100382 CC 1 0 0 0 0 0 0 0 0 1 3.37423348477626 NonS
1-100419 RRab 0 0 0 0 0 0 0 1 0 1 0.0920899797101925 NonS
1-100431 typeIICep 0 0 0 0 0 0 0 0 1 1 1.38227970431216 NonS
1-100645 RRab 0 0 0 0 0 0 0 1 0 1 0.175887368018468 NonS
1-100840 CC 1 0 0 0 0 0 0 0 0 1 196.380388813978 NonS
1-100883 CC 1 0 0 0 0 0 0 0 0 1 1.70969413115725 NonS
1-100957 CC 1 0 0 0 0 0 0 0 0 1 1.00043967828674 NonS
1-101150 EC 0 0 1 0 0 0 0 0 0 1 2.31580647186295 NonS
1-101199 RRab 0 0 0 0 0 0 0 1 0 1 0.122136546392468 NonS
1-101224 CC 1 0 0 0 0 0 0 0 0 1 4.50547659312351 NonS
1-101239 RRab 0 0 0 0 0 0 0 1 0 1 0.0232479596942317 NonS
1-101676 CC 1 0 0 0 0 0 0 0 0 1 10.2816957494229 NonS
1-101712 EA 0 1 0 0 0 0 0 0 0 1 1.00103571912909 NonS
1-102025 EC 0 0 1 0 0 0 0 0 0 1 1.17804672353916 NonS
1-102208 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-102233 EC 0 0 1 0 0 0 0 0 0 1 8.49551552783006 NonS
1-102560 CC 1 0 0 0 0 0 0 0 0 1 1.00093496537537 NonS
1-102857 CC 1 0 0 0 0 0 0 0 0 1 196.380388813978 NonS
1-102858 CC 1 0 0 0 0 0 0 0 0 1 1.36755145413634 NonS
1-102921 CC 1 0 0 0 0 0 0 0 0 1 1.0726181616143 NonS
1-103084 EC 0 0 1 0 0 0 0 0 0 1 3.88122381214857 NonS
1-103106 EC 0 0 1 0 0 0 0 0 0 1 1.48099840734523 NonS
1-103471 CC 1 0 0 0 0 0 0 0 0 1 1.88603782837877 NonS
1-103745 RRab 0 0 0 0 0 0 0 1 0 1 1.03086818275054 NonS
1-103950 LPV 0 0 0 1 0 0 0 0 0 1 106.665917182755 NonS
1-104140 RRab 0 0 0 0 0 0 0 1 0 1 0.0354902402870588 OverS
1-104613 EC 0 0 1 0 0 0 0 0 0 1 1.28427191256829 NonS
1-104675 RRab 0 0 0 0 0 0 0 1 0 1 0.0844878551942615 NonS
1-104834 EC 0 0 1 0 0 0 0 0 0 1 1.00680991572606 NonS
1-105409 RRab 0 0 0 0 0 0 0 1 0 1 0.0201827758843038 OverS
1-105672 EC 0 0 1 0 0 0 0 0 0 1 3.02589196939874 NonS
1-106360 EC 0 0 1 0 0 0 0 0 0 1 1.30485308182045 NonS
1-106518 CC 1 0 0 0 0 0 0 0 0 1 1.41484429981252 NonS
1-106858 RRab 0 0 0 0 0 0 0 1 0 1 0.0227035699365623 NonS
1-106860 EC 0 0 1 0 0 0 0 0 0 1 4.95910072762571 NonS
1-107033 EC 0 0 1 0 0 0 0 0 0 1 1.37239922036425 NonS
1-107521 RRab 0 0 0 0 0 0 0 1 0 1 0.0385177722105256 NonS
1-107752 CC 1 0 0 0 0 0 0 0 0 1 6.93923635385082 NonS
1-108287 RRab 0 0 0 0 0 0 0 1 0 1 0.0415110317100655 NonS
1-108348 CC 1 0 0 0 0 0 0 0 0 1 1.27138626727812 NonS
1-108403 LPV 0 0 0 1 0 0 0 0 0 1 239.998313661199 Sig
1-108526 CC 1 0 0 0 0 0 0 0 0 1 1.00296419210408 NonS
1-108721 CC 1 0 0 0 0 0 0 0 0 1 1.0015579078193 NonS
1-109061 CC 1 0 0 0 0 0 0 0 0 1 1.00103571912909 NonS
1-109146 RRab 0 0 0 0 0 0 0 1 0 1 0.0418763006671812 NonS
1-109285 EC 0 0 1 0 0 0 0 0 0 1 1.00091941291528 NonS
1-109514 RRab 0 0 0 0 0 0 0 1 0 1 0.314185323071444 NonS
1-109740 CC 1 0 0 0 0 0 0 0 0 1 1.00051407466889 NonS
1-109832 CC 1 0 0 0 0 0 0 0 0 1 11.6362818744824 NonS
1-109983 RRab 0 0 0 0 0 0 0 1 0 1 0.0766767775275397 NonS
1-110678 RRab 0 0 0 0 0 0 0 1 0 1 1.00103571912909 Sig
1-110756 RRab 0 0 0 0 0 0 0 1 0 1 0.194743537477021 NonS
1-111333 EC 0 0 1 0 0 0 0 0 0 1 1.64241788647527 NonS
1-111557 CC 1 0 0 0 0 0 0 0 0 1 1.37239922036425 NonS
1-111570 RRab 0 0 0 0 0 0 0 1 0 1 0.0234473531085009 NonS
1-111579 CC 1 0 0 0 0 0 0 0 0 1 1.16362818744824 NonS
1-111655 RRab 0 0 0 0 0 0 0 1 0 1 0.0336126207400009 NonS
1-111687 CC 1 0 0 0 0 0 0 0 0 1 1.85672378333332 NonS
1-112151 EC 0 0 1 0 0 0 0 0 0 1 93.5144708637991 NonS
1-113322 EC 0 0 1 0 0 0 0 0 0 1 1.11790020731636 Sig
1-113589 RRab 0 0 0 0 0 0 0 1 0 1 0.0563710227815224 OverS
1-113644 RRab 0 0 0 0 0 0 0 1 0 1 0.199334147559135 NonS
1-113659 EC 0 0 1 0 0 0 0 0 0 1 1.97326465497389 NonS
1-113788 EC 0 0 1 0 0 0 0 0 0 1 4.57763144088527 NonS
1-114150 RRab 0 0 0 0 0 0 0 1 0 1 0.0371169677793379 NonS
1-114309 EC 0 0 1 0 0 0 0 0 0 1 1.41484429981252 NonS
1-114357 EC 0 0 1 0 0 0 0 0 0 1 3.76467942997959 NonS
1-114741 EC 0 0 1 0 0 0 0 0 0 1 1.070827985581 NonS
1-114792 LPV 0 0 0 1 0 0 0 0 0 1 148.680727573076 NonS
1-115073 RRab 0 0 0 0 0 0 0 1 0 1 0.0417964221803963 NonS
1-115162 EC 0 0 1 0 0 0 0 0 0 1 1.41484429981252 NonS
1-115211 CC 1 0 0 0 0 0 0 0 0 1 106.665917182755 NonS
1-115338 RRab 0 0 0 0 0 0 0 1 0 1 0.0244488017980714 OverS
1-116063 CC 1 0 0 0 0 0 0 0 0 1 8.14856385120241 NonS
1-116213 EC 0 0 1 0 0 0 0 0 0 1 2.12153205446364 NonS
1-116427 EC 0 0 1 0 0 0 0 0 0 1 1.69310979655167 NonS
1-116491 RRab 0 0 0 0 0 0 0 1 0 1 0.0250264931137109 NonS
1-116501 EC 0 0 1 0 0 0 0 0 0 1 2.3555745565521 NonS
1-116744 RRab 0 0 0 0 0 0 0 1 0 1 0.33240763664986 Sig
1-116825 CC 1 0 0 0 0 0 0 0 0 1 1.88603782837877 NonS
1-116863 RRab 0 0 0 0 0 0 0 1 0 1 0.0373073703810351 NonS
1-116982 EC 0 0 1 0 0 0 0 0 0 1 3.40938175024267 NonS
1-117521 CC 1 0 0 0 0 0 0 0 0 1 54.5501080038828 Sig
1-117787 EC 0 0 1 0 0 0 0 0 0 1 4.95910072762571 NonS
1-118137 RRab 0 0 0 0 0 0 0 1 0 1 0.030543365668532 NonS
1-118294 EC 0 0 1 0 0 0 0 0 0 1 13.6307478997915 NonS
1-118546 EC 0 0 1 0 0 0 0 0 0 1 4.51449169687306 NonS
1-118950 CC 1 0 0 0 0 0 0 0 0 1 1.24477571604315 NonS
1-118972 RRab 0 0 0 0 0 0 0 1 0 1 0.122229851622714 Sig
1-119371 CC 1 0 0 0 0 0 0 0 0 1 3.85798295099798 NonS
1-120319 EC 0 0 1 0 0 0 0 0 0 1 5.54746861056435 NonS
1-120421 CC 1 0 0 0 0 0 0 0 0 1 10.0194075925499 NonS
1-120422 EC 0 0 1 0 0 0 0 0 0 1 1.76125909250205 NonS
1-120656 CC 1 0 0 0 0 0 0 0 0 1 3.64287146791264 NonS
1-120676 CC 1 0 0 0 0 0 0 0 0 1 1.31710522343379 NonS
1-120704 EC 0 0 1 0 0 0 0 0 0 1 1.04291231446616 NonS
1-120869 CC 1 0 0 0 0 0 0 0 0 1 1.1837274792886 NonS
1-121002 EC 0 0 1 0 0 0 0 0 0 1 1.730223689991 NonS
1-121102 CC 1 0 0 0 0 0 0 0 0 1 1.00040952019347 NonS
1-121257 RRab 0 0 0 0 0 0 0 1 0 1 0.0299314340651986 OverS
1-121356 CC 1 0 0 0 0 0 0 0 0 1 1.63568974797498 NonS
1-121631 CC 1 0 0 0 0 0 0 0 0 1 4.33405532571014 NonS
1-121657 EC 0 0 1 0 0 0 0 0 0 1 1.05301915105685 NonS
1-121793 EC 0 0 1 0 0 0 0 0 0 1 1.2266107983384 NonS
1-121834 CC 1 0 0 0 0 0 0 0 0 1 1.356880925293 NonS
1-121976 EC 0 0 1 0 0 0 0 0 0 1 1.14986977010543 NonS
1-122060 RRab 0 0 0 0 0 0 0 1 0 1 0.0331886209146335 NonS
1-122066 EC 0 0 1 0 0 0 0 0 0 1 1.1837274792886 NonS
1-122263 RRab 0 0 0 0 0 0 0 1 0 1 0.0251289701485596 NonS
1-122269 EC 0 0 1 0 0 0 0 0 0 1 3.10237581064736 NonS
1-122409 EC 0 0 1 0 0 0 0 0 0 1 1.28858522843818 NonS
1-122905 CC 1 0 0 0 0 0 0 0 0 1 1.17382181000585 NonS
1-123163 CC 1 0 0 0 0 0 0 0 0 1 63.3485125206381 NonS
1-123262 RRab 0 0 0 0 0 0 0 1 0 1 0.0223725544749022 OverS
1-123757 CC 1 0 0 0 0 0 0 0 0 1 9.4869753050231 NonS
1-124086 RRab 0 0 0 0 0 0 0 1 0 1 0.0262098551966628 NonS
1-124171 EC 0 0 1 0 0 0 0 0 0 1 1.90845858905712 NonS
1-124517 CC 1 0 0 0 0 0 0 0 0 1 1.00051407466889 NonS
1-124739 CC 1 0 0 0 0 0 0 0 0 1 16.7846486165793 Sig
1-125406 EC 0 0 1 0 0 0 0 0 0 1 1.93669022498992 NonS
1-125441 EC 0 0 1 0 0 0 0 0 0 1 2.94861471735646 NonS
